sample_id,policy_action,policy_label,policy_lane,decision_reason,selection_group,selection_seed,swap_model,tier,identity_delta,original_video_name,in_cropped_bucket,in_frames_bucket,in_teams_pair_complete
visomaster_InStyleSwapper256-A_10337,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.129900,trimmed_cropped_I5A_HbYXpIs.mp4,True,True,False
visomaster_InStyleSwapper256-A_10338,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.117000,trimmed_cropped_E8HT6YeadRo.mp4,True,True,False
visomaster_InStyleSwapper256-A_10339,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.138000,trimmed_cropped_mX0MoVH6rDM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10340,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.247800,trimmed_cropped_kxXJ-qMbpV0.mp4,True,True,False
visomaster_InStyleSwapper256-A_10341,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.147100,trimmed_cropped_8BINsUu94-k.mp4,True,True,False
visomaster_InStyleSwapper256-A_10342,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.145600,trimmed_cropped_KQ21ITKxSGA.mp4,True,True,False
visomaster_InStyleSwapper256-A_10343,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.081700,trimmed_cropped_EC1q6oDmOPY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10344,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.148300,trimmed_cropped_tFBVxdUSU68.mp4,True,True,False
visomaster_InStyleSwapper256-A_10345,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.160500,trimmed_cropped_X2tLGpQ3sQU.mp4,True,True,False
visomaster_InStyleSwapper256-A_10346,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.135900,trimmed_cropped_LgMSqC748Us.mp4,True,True,False
visomaster_InStyleSwapper256-A_10347,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.172500,trimmed_cropped_eXfapMk8Flk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10348,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.129600,trimmed_cropped_9mC-G0t-CqE.mp4,True,True,False
visomaster_InStyleSwapper256-A_10349,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.103200,trimmed_cropped_FrdsEO-HhgQ.mp4,True,True,False
visomaster_InStyleSwapper256-A_10350,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.091300,trimmed_cropped_-6hYTX5bETY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10351,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.354900,trimmed_cropped_49SRBaY1HCY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10352,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.148200,trimmed_cropped_U92ekiLjLng.mp4,True,True,False
visomaster_InStyleSwapper256-A_10353,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.189900,trimmed_cropped_B4ODXZ4si2U.mp4,True,True,False
visomaster_InStyleSwapper256-A_10354,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.240700,trimmed_cropped_CUjisIIaVBo.mp4,True,True,False
visomaster_InStyleSwapper256-A_10355,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.127700,trimmed_cropped_pgE90m99OCQ.mp4,True,True,False
visomaster_InStyleSwapper256-A_10356,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.116000,trimmed_cropped_3kjvY5tyI2o.mp4,True,True,False
visomaster_InStyleSwapper256-A_10357,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.102700,trimmed_cropped_geq27fCp9-w.mp4,True,True,False
visomaster_InStyleSwapper256-A_10358,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.194400,trimmed_cropped_E-d-6RvWg24.mp4,True,True,False
visomaster_InStyleSwapper256-A_10359,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.077700,trimmed_cropped_2tK7YsUEA5o.mp4,True,True,False
visomaster_InStyleSwapper256-A_10360,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.148900,trimmed_cropped_-XNkBzaA8Os.mp4,True,True,False
visomaster_InStyleSwapper256-A_10361,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.055600,trimmed_cropped_ZJxCeCot0Lc.mp4,True,True,False
visomaster_InStyleSwapper256-A_10362,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.266300,trimmed_cropped_s6UIiKmgozw.mp4,True,True,False
visomaster_InStyleSwapper256-A_10363,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.117800,trimmed_cropped_Hcc3QMroFHY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10364,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.161600,trimmed_cropped_L9sPjhy0CFY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10365,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.161800,trimmed_cropped_mIL_wE192ac.mp4,True,True,False
visomaster_InStyleSwapper256-A_10366,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.194900,trimmed_cropped_q5iH8gPJfpk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10367,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.135400,trimmed_cropped_NiJu8fPjHLE.mp4,True,True,False
visomaster_InStyleSwapper256-A_10368,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.161300,trimmed_cropped_McgK7MzPrD8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10369,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.158000,trimmed_cropped__AwTgvT8tws.mp4,True,True,False
visomaster_InStyleSwapper256-A_10370,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.236600,trimmed_cropped_GkgxAXA3f7g.mp4,True,True,False
visomaster_InStyleSwapper256-A_10371,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.162800,trimmed_cropped_pv4qthbD3zY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10372,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.173800,trimmed_cropped_mZXQxtazAfk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10373,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.146900,trimmed_cropped_szui77GbOCY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10374,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.114400,trimmed_cropped_QgcwZ3NX9Z8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10375,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.193100,trimmed_cropped_kKoO5I73F3E.mp4,True,True,False
visomaster_InStyleSwapper256-A_10376,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.227200,trimmed_cropped_oo6Yt7rLQDU.mp4,True,True,False
visomaster_InStyleSwapper256-A_10377,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.115800,trimmed_cropped_peCMaMOZKXw.mp4,True,True,False
visomaster_InStyleSwapper256-A_10378,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.317800,trimmed_cropped_F_JEJ9pfNYA.mp4,True,True,False
visomaster_InStyleSwapper256-A_10379,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.150000,trimmed_cropped_edW_08iXesY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10380,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.076900,trimmed_cropped_FOOAdLMMyUk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10381,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.417900,trimmed_cropped_KCBfNxzjDZQ.mp4,True,True,False
visomaster_InStyleSwapper256-A_10382,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.156500,trimmed_cropped_R1_iCch6w-Y.mp4,True,True,False
visomaster_InStyleSwapper256-A_10383,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.217800,trimmed_cropped_nPp7NRxZ5dE.mp4,True,True,False
visomaster_InStyleSwapper256-A_10384,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.133800,trimmed_cropped_2FvtxH-SPFA.mp4,True,True,False
visomaster_InStyleSwapper256-A_10385,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.446600,trimmed_cropped_aj6LrXqBKjs.mp4,True,True,False
visomaster_InStyleSwapper256-A_10386,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.187800,trimmed_cropped_KRIyMJwX37w.mp4,True,True,False
visomaster_InStyleSwapper256-A_10387,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.256500,trimmed_cropped_O-mDJL-KCdQ.mp4,True,True,False
visomaster_InStyleSwapper256-A_10388,ignore,,,missing_tier_metadata_companion,,,InStyleSwapper256-A,,,,True,False,False
visomaster_InStyleSwapper256-A_10389,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.107600,trimmed_cropped_SGq35srfgz8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10390,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.214200,trimmed_cropped_RSmI98_OuCs.mp4,True,True,False
visomaster_InStyleSwapper256-A_10391,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.184300,trimmed_cropped_E8HT6YeadRo.mp4,True,True,False
visomaster_InStyleSwapper256-A_10392,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.151200,trimmed_cropped_BU3iL9XrHDM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10393,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.265200,trimmed_cropped_ToTZleh6Zb8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10394,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.135200,trimmed_cropped_QgcwZ3NX9Z8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10395,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.086500,trimmed_cropped_FWDD1XCDlU8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10396,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.134600,trimmed_cropped_ORtmPOLZ43M.mp4,True,True,False
visomaster_InStyleSwapper256-A_10397,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.084500,trimmed_cropped_TfbEwfYjKl4.mp4,True,True,False
visomaster_InStyleSwapper256-A_10398,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.208800,trimmed_cropped_9mYlWR2g5fk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10399,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.136800,trimmed_cropped_P5SNIrwgBN8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10400,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.152200,trimmed_cropped_0GPYGMY4_vw.mp4,True,True,False
visomaster_InStyleSwapper256-A_10401,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.108900,trimmed_cropped_ohdad--6JA8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10402,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.089500,trimmed_cropped_OZxiWwasSaE.mp4,True,True,False
visomaster_InStyleSwapper256-A_10403,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.129600,trimmed_cropped_Gy2WAKwMf40.mp4,True,True,False
visomaster_InStyleSwapper256-A_10404,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.060400,trimmed_cropped_Chypjp4z1dg.mp4,True,True,False
visomaster_InStyleSwapper256-A_10405,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.140200,trimmed_cropped_7b0FxBYOhKU.mp4,True,True,False
visomaster_InStyleSwapper256-A_10406,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.259200,trimmed_cropped_Kx8LjMIV0z8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10407,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.059000,trimmed_cropped_hVjLYxSOuBM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10408,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.216100,trimmed_cropped_DFzN9WOL8zQ.mp4,True,True,False
visomaster_InStyleSwapper256-A_10409,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.215300,trimmed_cropped_ljAmkMZno6w.mp4,True,True,False
visomaster_InStyleSwapper256-A_10410,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.194600,trimmed_cropped_mZXQxtazAfk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10411,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.134400,trimmed_cropped_iGQEadxVy8A.mp4,True,True,False
visomaster_InStyleSwapper256-A_10412,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.133300,trimmed_cropped_h_R3jJjMhGk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10413,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.097100,trimmed_cropped_9MVRX_ZlFTM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10414,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.164100,trimmed_cropped_qnIx0_X9SXI.mp4,True,True,False
visomaster_InStyleSwapper256-A_10415,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.195100,trimmed_cropped_X2tLGpQ3sQU.mp4,True,True,False
visomaster_InStyleSwapper256-A_10416,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.250800,trimmed_cropped_iOW2wyUqgRI.mp4,True,True,False
visomaster_InStyleSwapper256-A_10417,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.290100,trimmed_cropped_u9oADKCHUwM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10418,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.193200,trimmed_cropped_K3xxvYX-DLU.mp4,True,True,False
visomaster_InStyleSwapper256-A_10419,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.120100,trimmed_cropped_J7Qr2BQnDDo.mp4,True,True,False
visomaster_InStyleSwapper256-A_10420,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.171900,trimmed_cropped_5wnRB2VsoFk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10421,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.207900,trimmed_cropped_wqQ8uy7mLAk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10422,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.045100,trimmed_cropped_cTA96sywmE8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10423,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.273500,trimmed_cropped_4ZRIfXoEKXk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10424,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.167300,trimmed_cropped_4uhiOmUrRoo.mp4,True,True,False
visomaster_InStyleSwapper256-A_10425,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.119400,trimmed_cropped_WvnhPgnMjW0.mp4,True,True,False
visomaster_InStyleSwapper256-A_10426,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.206900,trimmed_cropped_kHNTVefIRKo.mp4,True,True,False
visomaster_InStyleSwapper256-A_10427,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.116700,trimmed_cropped_2LhVGN9paiY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10428,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.121600,trimmed_cropped__yCmDFaolks.mp4,True,True,False
visomaster_InStyleSwapper256-A_10429,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.116500,trimmed_cropped_4kFF-d72lLM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10430,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.122800,trimmed_cropped_Lfm9R5c9Tho.mp4,True,True,False
visomaster_InStyleSwapper256-A_10431,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.321100,trimmed_cropped_ylS3SMfsa9g.mp4,True,True,False
visomaster_InStyleSwapper256-A_10432,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.229500,trimmed_cropped_7NzMXpl3dUQ.mp4,True,True,False
visomaster_InStyleSwapper256-A_10433,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.104900,trimmed_cropped_sj9cL-Pei3Q.mp4,True,True,False
visomaster_InStyleSwapper256-A_10434,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.127600,trimmed_cropped_ExWw3T8bvD4.mp4,True,True,False
visomaster_InStyleSwapper256-A_10435,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.181200,trimmed_cropped_i5gLvv_bs4A.mp4,True,True,False
visomaster_InStyleSwapper256-A_10436,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.191300,trimmed_cropped_sc-Jn5G4s08.mp4,True,True,False
visomaster_InStyleSwapper256-A_10437,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.343200,trimmed_cropped_hIN9l0-RgBk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10438,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.269000,trimmed_cropped_x6LhWJbaM3s.mp4,True,True,False
visomaster_InStyleSwapper256-A_10439,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.226500,trimmed_cropped_P2riNI5ui1I.mp4,True,True,False
visomaster_InStyleSwapper256-A_10440,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.212300,trimmed_cropped_9E93tvfG93c.mp4,True,True,False
visomaster_InStyleSwapper256-A_10441,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.058400,trimmed_cropped_J-zZJbA8fgc.mp4,True,True,False
visomaster_InStyleSwapper256-A_10442,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.110600,trimmed_cropped_TwSLTuRwScA.mp4,True,True,False
visomaster_InStyleSwapper256-A_10443,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.180900,trimmed_cropped_GJlNR4khvwY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10444,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.099900,trimmed_cropped_sbwHhPY-P_M.mp4,True,True,False
visomaster_InStyleSwapper256-A_10445,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.103500,trimmed_cropped_8OZhwSCp_Z8.mp4,True,True,False
visomaster_InStyleSwapper256-A_10446,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.256200,trimmed_cropped_bdjg9o6ufag.mp4,True,True,False
visomaster_InStyleSwapper256-A_10447,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.140100,trimmed_cropped_JpAnubUIemk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10448,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.111200,trimmed_cropped_0nB7M-ZGNz0.mp4,True,True,False
visomaster_InStyleSwapper256-A_10449,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.109900,trimmed_cropped_nze1rb71MoE.mp4,True,True,False
visomaster_InStyleSwapper256-A_10450,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.081300,trimmed_cropped_4PuTn4JutZA.mp4,True,True,False
visomaster_InStyleSwapper256-A_10451,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.214900,trimmed_cropped_f7WIR-RKOqA.mp4,True,True,False
visomaster_InStyleSwapper256-A_10452,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.102100,trimmed_cropped_6fp3TGFB3kc.mp4,True,True,False
visomaster_InStyleSwapper256-A_10453,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.110600,trimmed_cropped_YB5aBA-msP4.mp4,True,True,False
visomaster_InStyleSwapper256-A_10454,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.137500,trimmed_cropped_QokJCeaQ6Jk.mp4,True,True,False
visomaster_InStyleSwapper256-A_10455,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.354000,trimmed_cropped_vJqRf_Oy1XM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10456,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.087500,trimmed_cropped_P1jBfKDCRfg.mp4,True,True,False
visomaster_InStyleSwapper256-A_10457,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.104400,trimmed_cropped_VcnIDx616aE.mp4,True,True,False
visomaster_InStyleSwapper256-A_10458,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.198100,trimmed_cropped_vY4-FFyDa-k.mp4,True,True,False
visomaster_InStyleSwapper256-A_10459,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.214000,trimmed_cropped_M4lM-qQPNIw.mp4,True,True,False
visomaster_InStyleSwapper256-A_10460,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|STRONG,20260417,InStyleSwapper256-A,STRONG,0.509000,trimmed_cropped_2q-35ReQ04E.mp4,True,True,False
visomaster_InStyleSwapper256-A_10461,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.230300,trimmed_cropped_MGc-BzXfIcI.mp4,True,True,False
visomaster_InStyleSwapper256-A_10462,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.080300,trimmed_cropped_76jbyv8kf40.mp4,True,True,False
visomaster_InStyleSwapper256-A_10463,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.121800,trimmed_cropped_PG1P07t-ddc.mp4,True,True,False
visomaster_InStyleSwapper256-A_10464,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.093100,trimmed_cropped_HoDZE4ubbsc.mp4,True,True,False
visomaster_InStyleSwapper256-A_10465,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.120600,trimmed_cropped_Be_1GfvsLfI.mp4,True,True,False
visomaster_InStyleSwapper256-A_10466,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.090800,trimmed_cropped_b2IYNZu6SpY.mp4,True,True,False
visomaster_InStyleSwapper256-A_10467,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.077500,trimmed_cropped_j-2X3D7xdkM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10468,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.177500,trimmed_cropped_cYE1pbzvuIM.mp4,True,True,False
visomaster_InStyleSwapper256-A_10469,ignore,,,not_selected_in_deterministic_random_subset,,,InStyleSwapper256-A,MODERATE,0.237500,trimmed_cropped_RqhfijDF23w.mp4,True,True,False
visomaster_InStyleSwapper256-A_10470,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.130600,trimmed_cropped_lYX-KRmyUX4.mp4,True,True,False
visomaster_InStyleSwapper256-A_10471,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.136800,trimmed_cropped_Kv-4ngHPb7Q.mp4,True,True,False
visomaster_InStyleSwapper256-A_10472,ignore,,,minimal_tier_excluded,,,InStyleSwapper256-A,MINIMAL,0.086300,trimmed_cropped_aFfaoVqXdi4.mp4,True,True,False
visomaster_InStyleSwapper256-A_10473,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,InStyleSwapper256-A|MODERATE,20260417,InStyleSwapper256-A,MODERATE,0.286300,trimmed_cropped_QOB-JH2tZNI.mp4,True,True,False
